lattes id;coordenador;ano inicio;ano fim;titulo
4682380099012723.0;Luiz Landau;1999;2003;PEC-761-Monitoramento de Exsudações de Óleo na Margem Continental Brasileira Utilizando Imagens Radarsat como Subsídio à Exploração Petrolífera.
9999217523842384.0;Guilherme Bittencourt;2003;2007;Projeto Math_net: Uma abordagem via sistemas multiagentes para concepção e realização de ambientes interativos de aprendizagem
875383284956116.0;Mauro Cesar Gurgel de Alencar Carvalho;2003;2004;ESTUDOS DE VARIÁVEIS ANTROPOMÉTRICAS EM JUDOCAS
6019497081054686.0;Jose Eurico de Vasconcelos Filho;2019;Atual;Fortaleza Digital
6019497081054686.0;BRASIL, CHRISTINA CESAR PRAÇA;2018;Atual;Avaliação de um programa de promoção da saúde vocal de professores amparado por tecnologias eHealth - Edital PIBIC/CNPQ/UNIFOR 2018
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2018;Atual;Facebook como ferramenta de apoio ao diagnóstico participativo em Saúde - Edital PROBIC/FEQ 2018
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2017;Atual;Uso da tecnologia no diagnóstico participativo dos problemas que interferem na saúde de uma comunidade vulnerável
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2017;Atual;Tecnologia M-health como ferramenta de promoção da saúde vocal - Chamada UNIVERSAL 01/2016 - Faixa A
6019497081054686.0;Jose Eurico de Vasconcelos Filho;2017;Atual;OCARIoT - smart childhood Obesity CARing solution using IoT potential
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2017;Atual;Tecnologia de apoio às intervenções terapêuticas antitabagismo - Edital PIBIC/CNP/UNIFOR 2017
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2016;2017;M-Health para a promoção da saúde da mulher: tecnologia para inovação nas gestão da saúde vocal de professoras - EDITAL 37/2016 - PIBITI/CNPq 2016
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2016;2017;Tecnologia inovadora de apoio individualizado na gestão do uso da voz
6019497081054686.0;Raimunda Magalhães da Silva;2015;Atual;M-Health para a promoção da saúde da mulher - EDITAL PRONEX 02/2015 - PRONEX/FUNCAP/CNPQ
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2014;2016;Desenvolvimento e validação de uma tecnologia mHealth de apoio à gestão do uso da voz
6019497081054686.0;Raimunda Magalhães da Silva;2013;2017;AVALIAÇÃO E GESTÃO DE TECNOLOGIA INFORMACIONAL PARA O ATENDIMENTO A GESTANTE NA REDE DE ATENÇÃO BÁSICA EM SAÚDE
8626964624628522.0;Fátima de Lourdes dos Santos Nunes Marques;2019;Atual;Auxílio ao diagnóstico do transtorno do espectro autista
8626964624628522.0;DELAMARO, MARCIO EDUARDO;2017;Atual;Teste de mutação aplicado a ambientes de realidade virtual modelados com grafo de cena
8626964624628522.0;Fátima de Lourdes dos Santos Nunes Marques;2010;2016;Proposição, implementação e validação de técnicas para  treinamento médico virtual interativo
1594563006260546.0;Hugo Hernando Andrade Sosa;2012;2013;Lineamientos para la formación inicial de docentes en el uso pedagógico de la TIC  - Orientada al mejoramiento e la innovación educativa desde la universidad
1594563006260546.0;Juarez Bento da Silva;2008;2009;Utilização da experimentação remota como suporte a ambientes de ensino-aprendizagem na rede pública de ensino
1594563006260546.0;Juarez Bento da Silva;2008;2009;A experimentação remota como apoio ao processo ensino-aprendizagem de física no ensino médio, utilizando como experimento o ROBOCAR.
649930882307115.0;Francisco Carlos de Mattos Brito Oliveira;2020;Atual;THUNDER (Talent Hunting and Developer Recruitment): Projeto de Capacitação Tecnológica e Descoberta de Talentos em Tecnologia da Informação
649930882307115.0;Francisco Carlos de Mattos Brito Oliveira;2019;Atual;Augmented Reality Training Arcade (ARTRADE) Ano II
5242996146285625.0;Mauricio Fernando Lima Pereira;2009;Atual;Desenvolvimento de um computador embarcado, baseado em arquitetura ARM para uso em agricultura de precisão
4903908392101557.0;Guido Lemos de Souza Filho;2000;2001;NatalNet - Rede Metropolitana de Alta Velocidade da cidade de Natal
4298412581612922.0;Rafael P. Torchelsen;2011;2012;Collaborative interface using augmented reality to visualization of data mapped on three-dimensional structures.
3278791354439256.0;Miburge Bolivar Gois Junior;2017;2018;Avaliação do equilíbrio corporal estático e dinâmico e risco de quedas em indivíduos com uma mutação no gene do GHRHR
3278791354439256.0;Miburge Bolivar Gois Junior;2017;2018;Padronização do teste de caminhada de 6 minutos para indivíduos com deficiência do GH e mutação no gene do GHRHR
3278791354439256.0;Miburge Bolivar Gois Junior;2017;2018;Avaliação da força e fatigabilidade em indivíduos com deficiência do GH
3278791354439256.0;Miburge Bolivar Gois Junior;2017;Atual;PAPEL DO IGF-I NA MODULAÇÃO FENOTÍPICA MUSCULAR EM INDIVÍDUOS HOMOZIGOTOS PARA UMA MUTAÇÃO NO GENE DO GHRHR
3278791354439256.0;Miburge Bolivar Gois Junior;2017;Atual;Avaliação do sistema vestibulo-ocular em indivíduos com DIGH para uma mutação no gene do GHRHR
5065548216266121.0;Thais Vasconcelos Batista;2019;Atual;Plataforma Geo-referenciada para Desenvolvimento de Aplicações para Cidades Inteligentes
5065548216266121.0;Thais Vasconcelos Batista;2017;Atual;SmartPlace - Uma Aplicação para Gerenciamento de Espaços Físicos visando Economia de Energia
5515322256604194.0;LUCIENE STAMATO DELAZARI;2022;Atual;INTEGRAÇÃO DE DADOS GEOESPACIAIS PARA DESENVOLVIMENTO DE UM SMART CAMPUS
5515322256604194.0;Marcio Augusto Reolon Schmidt;2017;2021;VISUALIZAÇÃO CARTOGRÁFICA TRIDIMENSIONAL EM TEMPO REAL APLICADA A NAVEGAÇÃO EM DISPOSITIVOS MÓVEIS
5515322256604194.0;Marcio Augusto Reolon Schmidt;2017;2019;Propagação variâncias em levantamentos topográficos
5515322256604194.0;Marcio Augusto Reolon Schmidt;2012;2015;Aplicação  de  técnicas  fotogramétricas  no  monitoramento  geodésico  para  no monitoramento de obras civis e geotécnicas
5515322256604194.0;LUCIENE STAMATO DELAZARI;2011;2015;AVALIAÇÃO DE INTERFACES, CONTEXTOS DE USO E USUÁRIOS DE MAPAS
813823100105934.0;COZMAN, FABIO GAGLIARDI;2020;Atual;Center for Artificial Intelligence (C4AI)
813823100105934.0;Romero Tori;2007;2009;FAPESP TIDIA-Ae (fase 2) Aprendizado Eletronico sobre Plataforma de Redes de Alta Velocidade
7367251955373676.0;;2015;Atual;ESTUDO DAS RELAÇÕES DE HIBRIDAÇÃO NOS PROCESSOS ARTÍSTICOS EM BELÉM (PA) NAS DÉCADAS DE 1980 A 1990
7367251955373676.0;Regina Ribeiro Cunha;2014;Atual;Perfil de Estomizados no Contexto Amazônico (PESCA)
4109110009789771.0;;2018;Atual;VISCARB - Atlas Digital Interativo com Visualização 3D de Análogos em Várias Escalas e Modelagem Multiescalar
4109110009789771.0;;2012;2017;MoDA: Modelagem Digital de Afloramentos usando GPU
7757263196193233.0;Judith Kelner;2020;Atual;Visão Computacional para Monitoramento de Sistemas Submarinos
7757263196193233.0;Judith Kelner;2016;2018;Extensão do Sois: Ferramenta de Monitoração e Suporte à Operação de Instalações Submarinas
2352130203106125.0;Maria Cristina Nascentes Cabral;2021;Atual;Cultura Arquitetônica e o Habitat moderno
2352130203106125.0;Andrés  Martin Pássaro;2019;2021;Arquitetura em revista: catálogo e exposição de projetos na temática do Congresso da UIA 2020
3010497094377497.0;Rafael Rieder;2022;Atual;Metaverso para Educação e Assistência Multidisciplinar em Saúde
3010497094377497.0;ANA CAROLINA BERTOLETTI DE MARCHI;2018;2022;Sistema e-Lifestyle: uma solução e-Health para monitoramento das condições de saúde de pacientes hipertensos
3010497094377497.0;Rafael Rieder;2018;2022;Motion Rehab AVE 3D: um exergame de Realidade Virtual para reabilitação pós-AVE
3010497094377497.0;ANA CAROLINA BERTOLETTI DE MARCHI;2014;2018;Proposição de diretrizes de usabilidade para o desenvolvimento de aplicações para treino cognitivo
3010497094377497.0;Rafael Rieder;2014;Atual;Tecnologias e metodologias para o desenvolvimento de soluções computacionais em cidades inteligentes
3010497094377497.0;Roberto dos Santos Rabello;2012;2014;Integração de Técnicas e Metodologias para Implantação de uma Fábrica de Software
3010497094377497.0;Adriano Canabarro Teixeira;2011;2013;Tecnologias e Metodologias de Inclusão Digital na Cibercultura: Por uma cultura hacker na educação!
3010497094377497.0;JULIANO TONEZER DA SILVA;2005;2013;Computação Aplicada ao Arranjo Produtivo de Gemas e Joias
9694457902995524.0;Andre Arigony Souto;2018;Atual;INVESTIGAÇÃO DA ATIVIDADE E DA SELETIVIDADE  SENOLÍTICA DE COMPOSTOS NATURAIS
9694457902995524.0;Andre Arigony Souto;2014;Atual;Aplicação de polifenois na dentina humana: Estudo in vitro da morfologia interfacial e da resistência de união
9694457902995524.0;Andre Arigony Souto;2012;2017;3º ADITIVO AO CONTRATO DE LICENÇA DE USO DE KNOW HOW, SEGREDOS INDUSTRIAIS
9694457902995524.0;Basso, Luiz A.;2008;Atual;BORDAGEM RACIONAL PARA O DESENVOLVIMENTO DE DROGAS PARA TRATAR, VACINAS PARA PREVENIR, E MÉTODOS DE DIAGNÓSTICO PARA DETECTAR O Mycobacterium tuberculosis, AGENTE CAUSADOR DA TUBERCULOSE (TB)
7838983448809586.0;;2005;2007;Modelos de Cooperação, Coordenação e Comunicação Aplicados a Sistemas Colaborativos de Automação
3849851399700826.0;Itamar Iliuk;2016;Atual;Sistema de correção automatizada para testes psicológicos utilizando processamento de imagem e reconhecimento de padrões
4394162331037750.0;Alberto Barbosa Raposo;2020;Atual;Avaliação do Volume e Acometimento Pulmonar através de Imagens 3D - Visualização e Análise de Dados em Plataformas de Telemedicina
4394162331037750.0;Alberto Barbosa Raposo;2016;Atual;Livre para voar
4394162331037750.0;Joaquim A. Jorge;2010;2014;CEDAR ? Design e Revisão Colaborativa de Modelos de Engenharia
9931293076574400.0;;2014;Atual;ARSTUDIO - Inovação na Geração de Conteúdo digital para Televisão, Cinema e Educação à Distância utilizando Técnicas de Realidade Aumentada
9756167788721062.0;Valquíria Gusmão Macedo;2005;2008;Programa Inovar Pará: Sistema Computacional para Aprendizado de Línguas Estrangeiras baseado em Processamento de Voz.
240551533292579.0;Liliane dos Santos Machado;2008;2013;Laboratórios Virtuais e Remotos para Ensino em Engenharia
9414097844432952.0;Tania Aparecida Marchiori de Oliveira Cardoso;2014;2016;Projeto ISACamp-Sono: Duração, qualidade e distúrbios relacionados ao sono em estudo de base populacional em Campinas,SP.
2226174429595901.0;Lynn Rosalina Gama Alves;2021;Atual;Plataformas Digitais de Ensino: um estudo de caso da interação dos docentes da UFBA, UNEB, IFPB e IF Baiano
2277559773788201.0;Giliane Bernardi;2018;Atual;SAGaPE - Smart Adaptive Gamification Platform for Education
1813801866195427.0;Giorgio Eugenio Oscare Giacaglia;2016;2019;PROJETO DE VEICULOS
2479982770095588.0;Daniel de Carvalho Moreira;2017;Atual;Tecnologias de representação
3355272528185691.0;;2019;Atual;Viajero Project
3355272528185691.0;Joaquim Jorge;2012;2014;CEDAR
3355272528185691.0;Alberto Barbosa Raposo;2012;Atual;SimUEP-Robotics
4783303936149244.0;NASCIMENTO, MARIA C.V.;2016;2018;Hibridização de métodos heurísticos e exatos para abordar problemas de otimização combinatória
483707899231728.0;Milene Selbach Silveira;2021;2023;Análise qualitativa de dados advindos de transmissões de vídeos identificados por meio de picos de postagens no Twitter
277705848688464.0;Claudio Kirner;1991;1993;Projeto de um Sistema de Computação Paralela Híbrida
277705848688464.0;Claudio Kirner;1983;1984;Projeto de uma Rede de Microcomputadores
883301163870314.0;MARIA HELENA WYLLIE LACERDA RODRIGUES;1998;2004;Integração das Técnicas de Representação Gráfica: um Trabalho Interdisciplinar com Apoio do Computador
4616848792501359.0;Leandro Augusto Frata Fernandes;2020;2021;CNN-Based Telemedicine System for Diabetic Foot Ulcer Evolution Analysis
4123700143485891.0;Rodrigo Cury Paraizo;2019;2020;Representações da história urbana do Rio de Janeiro em mídias locativas: a Exposição do Centenário de 1922
878410768350416.0;Liane Margarida Rockenbach Tarouco;2008;2010;Objetos de Aprendizagem Baseados em Agentes
878410768350416.0;Liane Margarida Rockenbach Tarouco;1998;2015;LUAR-Levando a Universidade à Aprendizagem Remota
878410768350416.0;Liane Margarida Rockenbach Tarouco;1996;Atual;Nucleo disciplinário Redes Acadêmicas
5219735119295290.0;Walter dos Santos Oliveira Junior;2022;Atual;EduTech Amazon: Uso de inteligência artificial para reconhecimento de padrão geométrico em streaming em uma aplicação no ensino da educação básica através do App Geometricando VR e AR
3355338790654065.0;Veronica Teichrieb;2013;Atual;Pesquisa e Desenvolvimento de uma Ferramenta Tecnológica para Estudos Comparativos entre Métodos de Simulação Numérica Clássicos, de Partículas e Dados de Ensaios Experimentais no âmbito da Dinâmica de Embarcações Submersas em Fluidos Turbulentos
1733480322650561.0;Carla Rosane da Silva Tavares;2010;2011;A representação da Mulher em o tempo e o vento: um panorama histórico-social
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2021;Atual;Pesquisa e Desenvolvimento em Aprendizado de Máquina Científico em Computadores de Alto Desempenho para Problemas de Engenharia
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2021;Atual;Centro de Excelência em Transformação Digital e Inteligência Artificial do Estado do Rio de Janeiro (Hub.Rio): Rede Temática em Energias Renováveis e Mudanças Climáticas
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2020;Atual;Centro de Excelência em Transformação Digital e Inteligência Artificial do Estado do Rio de Janeiro (Hub.Rio): Rede Temática de Combate aos Efeitos da COVID-19
6402361744624287.0;Patrick Valduriez;2020;Atual;INRIA Associate Team: HPDaSc- High Performance Data Science
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2014;2017;Pesquisa e Desenvolvimento em Simulacao de Processos Geologicos em Computadores de Alto Desempenho: Novos Desafios
6402361744624287.0;;2012;2015;High Performance Computing and Scientific Data Management - HOSCAR
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2011;2013;Pesquisa e Desenvolvimento em Simulação de Processos Geológicos em Computadores de Alto Desempenho
9873333807426188.0;Andrei Piccinini Legg;2017;Atual;Apoio ao Lançamento, Pesquisa e Operação do NANOSATC-BR2
9873333807426188.0;Andrei Piccinini Legg;2016;2019;Integração de Nanosatélites - Desenvolvimento de Placa Integradora NCBR2
9873333807426188.0;Renato Machado;2014;Atual;MULTIPLE INPUT MULTIPLE OUTPUT (MIMO) SYNTHETIC APERTURE RADAR (SAR) ALGORITHMS AND SIGNAL PROCESSING TO DETECT CHANGES AND MOVEMENTS - MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014
5587405998574264.0;Anderson Maciel;2011;2014;Simulador de comportamento para atividades operacionais voltado à área de segurança
5587405998574264.0;Diana Maria Gallicchio Domingues;2005;2006;Ciberarte: ambientes interativos e imersivos
695899382782312.0;Sergio Scheer;2004;Atual;Técnicas de Visualização Interativa em Problemas de Engenharia
839323666578855.0;Mauricio Capobianco Lopes;2015;2016;Currículo, formação e aprendizagem colaborativa: tecnologias digitais potencializando práticas docentes
3660344606587105.0;Francisco Henrique de Oliveira;2010;2013;Sistema inteligente de suscetibilidade a enchentes,  Estudo de caso: Bacia Hidrográfica do Rio Cachoeira - Joinville/SC
1233049484488761.0;Joao Fernando Marar;2014;2017;Aspectos Teóricos e Práticos da Ciência Cognitiva para o auxilio no Projeto de Produto
1233049484488761.0;;2006;2008;Design & Seleção de Materiais - Apoio Técnico para a Elaboração e Implementação de um Sistema de Informações para Projeto de Produtos
840226903480590.0;Danilo Medeiros Eler;2018;Atual;Representação visual multinível para auxiliar a exploração de conjuntos de dados
3684061144624450.0;Márcio Minto Fabrício;2014;2016;Uso de Realidade Aumentada para visualização de informações sobre execução de edificações extraídas a partir de modelos BIM
9183721973235194.0;Marcio Sarroglia Pinho;2012;2013;Neuro-Reabilitação Com Jogos Eletrônicos Controlados Por Movimento Corporal em Idosos
5433104851214346.0;Walteno Martins Parreira Júnior;2017;2017;Levantamento de demandas para aquisição de equipamentos para pesquisa e inovação (Edital 16/2017 - Cartão BB)
5433104851214346.0;Walteno Martins Parreira Júnior;2016;2017;Aquisição de Material e Serviço para o Clube de Robótica (Edital 14/20167 - Cartão BB)
1562357566810393.0;Luiz Marcos Garcia Goncalves;2020;Atual;Desvelando a Robótica Educacional: do Desenvolvimento das Tecnologias de Software e Hardware de Baixíssimo Custo às Metodologias e Currículos para a Formação Continuada de Professores e o Aprendizado de Alunos da Educação Básica
1562357566810393.0;Alejandro César Frery Orgambide;2014;2017;Análise de Sinais e Imagens com Distâncias Estocásticas e Diferenças de Entropias
1562357566810393.0;Luiz Marcos Garcia Goncalves;2012;2017;Desenvolvimento de uma plataforma autônoma robótica para coleta de dados e monitoramento em águas oceânicas e continentais
4423219093583221.0;Dionne Cavalcante Monteiro;2010;2013;Avaliação, Modernização e Integração da rede NAVEGAPARÁ com tecnologias de comunicação heterogêneas: Uma abordagem para a inclusão digital e social
400880030173624.0;Alexandre Gonçalves Silva;2022;Atual;Análise automática de vídeo da artéria braquial para exame avaliação de vasodilatação
400880030173624.0;Alexandre Gonçalves Silva;2015;Atual;Processamento morfológico automático da zona avascular foveal em imagens de fundo de olho (Proc. 2015.0810)
400880030173624.0;Alexandre Gonçalves Silva;2012;2014;Sensor baseado em imagem para detecção de distrações relacionadas ao uso de telefones celulares por motoristas ao volante (Proc. 4740/2012)
7437115504621985.0;Carlos Eduardo Pereira;2007;2009;Arquitetura Computacional Reconfigurável para Gerenciamento de Ambientes Inteligentes
7437115504621985.0;Carlos Eduardo Pereira;2005;2008;Altus
7437115504621985.0;Carlos Eduardo Pereira;2004;Atual;Home Systems
7437115504621985.0;Carlos Eduardo Pereira;2003;2009;SEEP - Sistemas Eletrônicos Embarcados Baseados em Plataforma
1723673475960127.0;Marco Antonio Araujo Leite;2022;Atual;EFEITOS DO TREINAMENTO DA MUSCULATURA INSPIRATÓRIA NAS RESPOSTAS HEMODINÂMICAS, CEREBROVASCULARES E COGNITIVAS DURANTE A MANUTENÇÃO DO EQUILÍBRIO POSTURAL NA DOENÇA DE PARKINSON
1723673475960127.0;PIMENTEL, MÁRCIA M.G.;2008;Atual;Fatores genéticos de risco para a Doença de Parkinson: Investigação dos genes SNCA, PARKIN, UCH-L1, PINK1, DJ-1, LRRK2, GBA, ATP13A2, HTRA2 e GIGYF2 em pacientes brasileiros
1538338871689655.0;João Luiz Dihl Comba;2020;Atual;CIDIA-19 - CIENCIA DE DADOS E INTELIGENCIA ARTIFICIAL PARA COMBATER A COVID-19
