lattes id;coordenador;ano inicio;ano fim;titulo;type
6019497081054686.0;BRASIL, CHRISTINA CESAR PRAÇA;2018.0;Atual;Avaliação de um programa de promoção da saúde vocal de professores amparado por tecnologias eHealth - Edital PIBIC/CNPQ/UNIFOR 2018;AR
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2018.0;Atual;Facebook como ferramenta de apoio ao diagnóstico participativo em Saúde - Edital PROBIC/FEQ 2018;AR
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2017.0;Atual;Uso da tecnologia no diagnóstico participativo dos problemas que interferem na saúde de uma comunidade vulnerável;AR
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2017.0;Atual;Tecnologia M-health como ferramenta de promoção da saúde vocal - Chamada UNIVERSAL 01/2016 - Faixa A;AR
6019497081054686.0;Jose Eurico de Vasconcelos Filho;2017.0;Atual;OCARIoT - smart childhood Obesity CARing solution using IoT potential;AR
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2017.0;Atual;Tecnologia de apoio às intervenções terapêuticas antitabagismo - Edital PIBIC/CNP/UNIFOR 2017;AR
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2016.0;2017;M-Health para a promoção da saúde da mulher: tecnologia para inovação nas gestão da saúde vocal de professoras - EDITAL 37/2016 - PIBITI/CNPq 2016;AR
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2016.0;2017;Tecnologia inovadora de apoio individualizado na gestão do uso da voz;AR
6019497081054686.0;Raimunda Magalhães da Silva;2015.0;Atual;M-Health para a promoção da saúde da mulher - EDITAL PRONEX 02/2015 - PRONEX/FUNCAP/CNPQ;AR
6019497081054686.0;BRASIL, CHRISTINA CÉSAR PRAÇA;2014.0;2016;Desenvolvimento e validação de uma tecnologia mHealth de apoio à gestão do uso da voz;AR
6019497081054686.0;Raimunda Magalhães da Silva;2013.0;2017;AVALIAÇÃO E GESTÃO DE TECNOLOGIA INFORMACIONAL PARA O ATENDIMENTO A GESTANTE NA REDE DE ATENÇÃO BÁSICA EM SAÚDE;AR
8626964624628522.0;Fátima de Lourdes dos Santos Nunes Marques;2019.0;Atual;Auxílio ao diagnóstico do transtorno do espectro autista;AR
8626964624628522.0;DELAMARO, MARCIO EDUARDO;2017.0;Atual;Teste de mutação aplicado a ambientes de realidade virtual modelados com grafo de cena;AR
8626964624628522.0;Fátima de Lourdes dos Santos Nunes Marques;2010.0;2016;Proposição, implementação e validação de técnicas para  treinamento médico virtual interativo;AR
1594563006260546.0;Hugo Hernando Andrade Sosa;2012.0;2013;Lineamientos para la formación inicial de docentes en el uso pedagógico de la TIC  - Orientada al mejoramiento e la innovación educativa desde la universidad;AR
1594563006260546.0;Juarez Bento da Silva;2008.0;2009;Utilização da experimentação remota como suporte a ambientes de ensino-aprendizagem na rede pública de ensino;AR
1594563006260546.0;Juarez Bento da Silva;2008.0;2009;A experimentação remota como apoio ao processo ensino-aprendizagem de física no ensino médio, utilizando como experimento o ROBOCAR.;AR
649930882307115.0;Francisco Carlos de Mattos Brito Oliveira;2020.0;Atual;THUNDER (Talent Hunting and Developer Recruitment): Projeto de Capacitação Tecnológica e Descoberta de Talentos em Tecnologia da Informação;AR
649930882307115.0;Francisco Carlos de Mattos Brito Oliveira;2019.0;Atual;ARlity Training Arcade (ARTRADE) Ano II;AR
5242996146285625.0;Mauricio Fernando Lima Pereira;2009.0;Atual;Desenvolvimento de um computador embarcado, baseado em arquitetura ARM para uso em agricultura de precisão;AR
4903908392101557.0;Guido Lemos de Souza Filho;2000.0;2001;NatalNet - Rede Metropolitana de Alta Velocidade da cidade de Natal;AR
4298412581612922.0;Rafael P. Torchelsen;2011.0;2012;Collaborative interface using augmented reality to visualization of data mapped on three-dimensional structures.;AR
3278791354439256.0;Miburge Bolivar Gois Junior;2017.0;2018;Avaliação do equilíbrio corporal estático e dinâmico e risco de quedas em indivíduos com uma mutação no gene do GHRHR;AR
3278791354439256.0;Miburge Bolivar Gois Junior;2017.0;2018;Padronização do teste de caminhada de 6 minutos para indivíduos com deficiência do GH e mutação no gene do GHRHR;AR
3278791354439256.0;Miburge Bolivar Gois Junior;2017.0;2018;Avaliação da força e fatigabilidade em indivíduos com deficiência do GH;AR
3278791354439256.0;Miburge Bolivar Gois Junior;2017.0;Atual;PAPEL DO IGF-I NA MODULAÇÃO FENOTÍPICA MUSCULAR EM INDIVÍDUOS HOMOZIGOTOS PARA UMA MUTAÇÃO NO GENE DO GHRHR;AR
3278791354439256.0;Miburge Bolivar Gois Junior;2017.0;Atual;Avaliação do sistema vestibulo-ocular em indivíduos com DIGH para uma mutação no gene do GHRHR;AR
5065548216266121.0;Thais Vasconcelos Batista;2019.0;Atual;Plataforma Geo-referenciada para Desenvolvimento de Aplicações para Cidades Inteligentes;AR
5065548216266121.0;Thais Vasconcelos Batista;2017.0;Atual;SmartPlace - Uma Aplicação para Gerenciamento de Espaços Físicos visando Economia de Energia;AR
5515322256604194.0;LUCIENE STAMATO DELAZARI;2022.0;Atual;INTEGRAÇÃO DE DADOS GEOESPACIAIS PARA DESENVOLVIMENTO DE UM SMART CAMPUS;AR
5515322256604194.0;Marcio Augusto Reolon Schmidt;2017.0;2021;VISUALIZAÇÃO CARTOGRÁFICA TRIDIMENSIONAL EM TEMPO REAL APLICADA A NAVEGAÇÃO EM DISPOSITIVOS MÓVEIS;AR
5515322256604194.0;Marcio Augusto Reolon Schmidt;2017.0;2019;Propagação variâncias em levantamentos topográficos;AR
5515322256604194.0;Marcio Augusto Reolon Schmidt;2012.0;2015;Aplicação  de  técnicas  fotogramétricas  no  monitoramento  geodésico  para  no monitoramento de obras civis e geotécnicas;AR
5515322256604194.0;LUCIENE STAMATO DELAZARI;2011.0;2015;AVALIAÇÃO DE INTERFACES, CONTEXTOS DE USO E USUÁRIOS DE MAPAS;AR
813823100105934.0;COZMAN, FABIO GAGLIARDI;2020.0;Atual;Center for Artificial Intelligence (C4AI);AR
813823100105934.0;Romero Tori;2007.0;2009;FAPESP TIDIA-Ae (fase 2) Aprendizado Eletronico sobre Plataforma de Redes de Alta Velocidade;AR
7367251955373676.0;;2015.0;Atual;ESTUDO DAS RELAÇÕES DE HIBRIDAÇÃO NOS PROCESSOS ARTÍSTICOS EM BELÉM (PA) NAS DÉCADAS DE 1980 A 1990;AR
7367251955373676.0;Regina Ribeiro Cunha;2014.0;Atual;Perfil de Estomizados no Contexto Amazônico (PESCA);AR
4109110009789771.0;;2018.0;Atual;VISCARB - Atlas Digital Interativo com Visualização 3D de Análogos em Várias Escalas e Modelagem Multiescalar;AR
4109110009789771.0;;2012.0;2017;MoDA: Modelagem Digital de Afloramentos usando GPU;AR
7757263196193233.0;Judith Kelner;2020.0;Atual;Visão Computacional para Monitoramento de Sistemas Submarinos;AR
7757263196193233.0;Judith Kelner;2016.0;2018;Extensão do Sois: Ferramenta de Monitoração e Suporte à Operação de Instalações Submarinas;AR
2352130203106125.0;Maria Cristina Nascentes Cabral;2021.0;Atual;Cultura Arquitetônica e o Habitat moderno;AR
2352130203106125.0;Andrés  Martin Pássaro;2019.0;2021;Arquitetura em revista: catálogo e exposição de projetos na temática do Congresso da UIA 2020;AR
3010497094377497.0;Rafael Rieder;2022.0;Atual;Metaverso para Educação e Assistência Multidisciplinar em Saúde;AR
3010497094377497.0;ANA CAROLINA BERTOLETTI DE MARCHI;2018.0;2022;Sistema e-Lifestyle: uma solução e-Health para monitoramento das condições de saúde de pacientes hipertensos;AR
3010497094377497.0;Rafael Rieder;2018.0;2022;Motion Rehab AVE 3D: um exergame de Realidade Virtual para reabilitação pós-AVE;AR
3010497094377497.0;ANA CAROLINA BERTOLETTI DE MARCHI;2014.0;2018;Proposição de diretrizes de usabilidade para o desenvolvimento de aplicações para treino cognitivo;AR
3010497094377497.0;Rafael Rieder;2014.0;Atual;Tecnologias e metodologias para o desenvolvimento de soluções computacionais em cidades inteligentes;AR
3010497094377497.0;Roberto dos Santos Rabello;2012.0;2014;Integração de Técnicas e Metodologias para Implantação de uma Fábrica de Software;AR
3010497094377497.0;Adriano Canabarro Teixeira;2011.0;2013;Tecnologias e Metodologias de Inclusão Digital na Cibercultura: Por uma cultura hacker na educação!;AR
3010497094377497.0;JULIANO TONEZER DA SILVA;2005.0;2013;Computação Aplicada ao Arranjo Produtivo de Gemas e Joias;AR
9694457902995524.0;Andre Arigony Souto;2018.0;Atual;INVESTIGAÇÃO DA ATIVIDADE E DA SELETIVIDADE  SENOLÍTICA DE COMPOSTOS NATURAIS;AR
9694457902995524.0;Andre Arigony Souto;2014.0;Atual;Aplicação de polifenois na dentina humana: Estudo in vitro da morfologia interfacial e da resistência de união;AR
9694457902995524.0;Andre Arigony Souto;2012.0;2017;3º ADITIVO AO CONTRATO DE LICENÇA DE USO DE KNOW HOW, SEGREDOS INDUSTRIAIS;AR
9694457902995524.0;Basso, Luiz A.;2008.0;Atual;BORDAGEM RACIONAL PARA O DESENVOLVIMENTO DE DROGAS PARA TRATAR, VACINAS PARA PREVENIR, E MÉTODOS DE DIAGNÓSTICO PARA DETECTAR O Mycobacterium tuberculosis, AGENTE CAUSADOR DA TUBERCULOSE (TB);AR
7838983448809586.0;;2005.0;2007;Modelos de Cooperação, Coordenação e Comunicação Aplicados a Sistemas Colaborativos de Automação;AR
3849851399700826.0;Itamar Iliuk;2016.0;Atual;Sistema de correção automatizada para testes psicológicos utilizando processamento de imagem e reconhecimento de padrões;AR
4394162331037750.0;Alberto Barbosa Raposo;2020.0;Atual;Avaliação do Volume e Acometimento Pulmonar através de Imagens 3D - Visualização e Análise de Dados em Plataformas de Telemedicina;AR
4394162331037750.0;Alberto Barbosa Raposo;2016.0;Atual;Livre para voar;AR
4394162331037750.0;Joaquim A. Jorge;2010.0;2014;CEDAR ? Design e Revisão Colaborativa de Modelos de Engenharia;AR
9931293076574400.0;;2014.0;Atual;ARSTUDIO - Inovação na Geração de Conteúdo digital para Televisão, Cinema e Educação à Distância utilizando Técnicas de Realidade Aumentada;AR
9756167788721062.0;Valquíria Gusmão Macedo;2005.0;2008;Programa Inovar Pará: Sistema Computacional para Aprendizado de Línguas Estrangeiras baseado em Processamento de Voz.;AR
240551533292579.0;Liliane dos Santos Machado;2008.0;2013;Laboratórios Virtuais e Remotos para Ensino em Engenharia;AR
9414097844432952.0;Tania Aparecida Marchiori de Oliveira Cardoso;2014.0;2016;Projeto ISACamp-Sono: Duração, qualidade e distúrbios relacionados ao sono em estudo de base populacional em Campinas,SP.;AR
2226174429595901.0;Lynn Rosalina Gama Alves;2021.0;Atual;Plataformas Digitais de Ensino: um estudo de caso da interação dos docentes da UFBA, UNEB, IFPB e IF Baiano;AR
2277559773788201.0;Giliane Bernardi;2018.0;Atual;SAGaPE - Smart Adaptive Gamification Platform for Education;AR
1813801866195427.0;Giorgio Eugenio Oscare Giacaglia;2016.0;2019;PROJETO DE VEICULOS;AR
2479982770095588.0;Daniel de Carvalho Moreira;2017.0;Atual;Tecnologias de representação;AR
3355272528185691.0;;2019.0;Atual;Viajero Project;AR
3355272528185691.0;Joaquim Jorge;2012.0;2014;CEDAR;AR
3355272528185691.0;Alberto Barbosa Raposo;2012.0;Atual;SimUEP-Robotics;AR
4783303936149244.0;NASCIMENTO, MARIA C.V.;2016.0;2018;Hibridização de métodos heurísticos e exatos para abordar problemas de otimização combinatória;AR
483707899231728.0;Milene Selbach Silveira;2021.0;2023;Análise qualitativa de dados advindos de transmissões de vídeos identificados por meio de picos de postagens no Twitter;AR
277705848688464.0;Claudio Kirner;1991.0;1993;Projeto de um Sistema de Computação Paralela Híbrida;AR
277705848688464.0;Claudio Kirner;1983.0;1984;Projeto de uma Rede de Microcomputadores;AR
883301163870314.0;MARIA HELENA WYLLIE LACERDA RODRIGUES;1998.0;2004;Integração das Técnicas de Representação Gráfica: um Trabalho Interdisciplinar com Apoio do Computador;AR
4616848792501359.0;Leandro Augusto Frata Fernandes;2020.0;2021;CNN-Based Telemedicine System for Diabetic Foot Ulcer Evolution Analysis;AR
4123700143485891.0;Rodrigo Cury Paraizo;2019.0;2020;Representações da história urbana do Rio de Janeiro em mídias locativas: a Exposição do Centenário de 1922;AR
878410768350416.0;Liane Margarida Rockenbach Tarouco;2008.0;2010;Objetos de Aprendizagem Baseados em Agentes;AR
878410768350416.0;Liane Margarida Rockenbach Tarouco;1998.0;2015;LUAR-Levando a Universidade à Aprendizagem Remota;AR
878410768350416.0;Liane Margarida Rockenbach Tarouco;1996.0;Atual;Nucleo disciplinário Redes Acadêmicas;AR
5219735119295290.0;Walter dos Santos Oliveira Junior;2022.0;Atual;EduTech Amazon: Uso de inteligência artificial para reconhecimento de padrão geométrico em streaming em uma aplicação no ensino da educação básica através do App Geometricando VR e AR;AR
3355338790654065.0;Veronica Teichrieb;2013.0;Atual;Pesquisa e Desenvolvimento de uma Ferramenta Tecnológica para Estudos Comparativos entre Métodos de Simulação Numérica Clássicos, de Partículas e Dados de Ensaios Experimentais no âmbito da Dinâmica de Embarcações Submersas em Fluidos Turbulentos;AR
1733480322650561.0;Carla Rosane da Silva Tavares;2010.0;2011;A representação da Mulher em o tempo e o vento: um panorama histórico-social;AR
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2021.0;Atual;Pesquisa e Desenvolvimento em Aprendizado de Máquina Científico em Computadores de Alto Desempenho para Problemas de Engenharia;AR
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2021.0;Atual;Centro de Excelência em Transformação Digital e Inteligência Artificial do Estado do Rio de Janeiro (Hub.Rio): Rede Temática em Energias Renováveis e Mudanças Climáticas;AR
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2020.0;Atual;Centro de Excelência em Transformação Digital e Inteligência Artificial do Estado do Rio de Janeiro (Hub.Rio): Rede Temática de Combate aos Efeitos da COVID-19;AR
6402361744624287.0;Patrick Valduriez;2020.0;Atual;INRIA Associate Team: HPDaSc- High Performance Data Science;AR
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2014.0;2017;Pesquisa e Desenvolvimento em Simulacao de Processos Geologicos em Computadores de Alto Desempenho: Novos Desafios;AR
6402361744624287.0;;2012.0;2015;High Performance Computing and Scientific Data Management - HOSCAR;AR
6402361744624287.0;Alvaro Luiz Gayoso de Azeredo Coutinho;2011.0;2013;Pesquisa e Desenvolvimento em Simulação de Processos Geológicos em Computadores de Alto Desempenho;AR
9873333807426188.0;Andrei Piccinini Legg;2017.0;Atual;Apoio ao Lançamento, Pesquisa e Operação do NANOSATC-BR2;AR
9873333807426188.0;Andrei Piccinini Legg;2016.0;2019;Integração de Nanosatélites - Desenvolvimento de Placa Integradora NCBR2;AR
9873333807426188.0;Renato Machado;2014.0;Atual;MULTIPLE INPUT MULTIPLE OUTPUT (MIMO) SYNTHETIC APERTURE RADAR (SAR) ALGORITHMS AND SIGNAL PROCESSING TO DETECT CHANGES AND MOVEMENTS - MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;AR
5587405998574264.0;Anderson Maciel;2011.0;2014;Simulador de comportamento para atividades operacionais voltado à área de segurança;AR
5587405998574264.0;Diana Maria Gallicchio Domingues;2005.0;2006;Ciberarte: ambientes interativos e imersivos;AR
695899382782312.0;Sergio Scheer;2004.0;Atual;Técnicas de Visualização Interativa em Problemas de Engenharia;AR
839323666578855.0;Mauricio Capobianco Lopes;2015.0;2016;Currículo, formação e aprendizagem colaborativa: tecnologias digitais potencializando práticas docentes;AR
3660344606587105.0;Francisco Henrique de Oliveira;2010.0;2013;Sistema inteligente de suscetibilidade a enchentes,  Estudo de caso: Bacia Hidrográfica do Rio Cachoeira - Joinville/SC;AR
1233049484488761.0;Joao Fernando Marar;2014.0;2017;Aspectos Teóricos e Práticos da Ciência Cognitiva para o auxilio no Projeto de Produto;AR
1233049484488761.0;;2006.0;2008;Design & Seleção de Materiais - Apoio Técnico para a Elaboração e Implementação de um Sistema de Informações para Projeto de Produtos;AR
840226903480590.0;Danilo Medeiros Eler;2018.0;Atual;Representação visual multinível para auxiliar a exploração de conjuntos de dados;AR
3684061144624450.0;Márcio Minto Fabrício;2014.0;2016;Uso de Realidade Aumentada para visualização de informações sobre execução de edificações extraídas a partir de modelos BIM;AR
9183721973235194.0;Marcio Sarroglia Pinho;2012.0;2013;Neuro-Reabilitação Com Jogos Eletrônicos Controlados Por Movimento Corporal em Idosos;AR
5433104851214346.0;Walteno Martins Parreira Júnior;2017.0;2017;Levantamento de demandas para aquisição de equipamentos para pesquisa e inovação (Edital 16/2017 - Cartão BB);AR
5433104851214346.0;Walteno Martins Parreira Júnior;2016.0;2017;Aquisição de Material e Serviço para o Clube de Robótica (Edital 14/20167 - Cartão BB);AR
1562357566810393.0;Luiz Marcos Garcia Goncalves;2020.0;Atual;Desvelando a Robótica Educacional: do Desenvolvimento das Tecnologias de Software e Hardware de Baixíssimo Custo às Metodologias e Currículos para a Formação Continuada de Professores e o Aprendizado de Alunos da Educação Básica;AR
1562357566810393.0;Alejandro César Frery Orgambide;2014.0;2017;Análise de Sinais e Imagens com Distâncias Estocásticas e Diferenças de Entropias;AR
1562357566810393.0;Luiz Marcos Garcia Goncalves;2012.0;2017;Desenvolvimento de uma plataforma autônoma robótica para coleta de dados e monitoramento em águas oceânicas e continentais;AR
