coordenador id;nome;afiliacao;ref id;ref nome
9944681520075532;Jose dos Santos Cabral Filho;Universidade Federal de Minas Gerais, UFMG, Brasil.;9944681520075532;Jose dos Santos Cabral Filho
8529032048850930;João Luiz Bernardes Júnior;Universidade de São Paulo, USP, Brasil.;8529032048850930;João Luiz Bernardes Júnior
7335283291788181;Clóvis de Arruda Martins;Universidade de São Paulo, USP, Brasil.;8529032048850930;Clóvis de Arruda Martins
0883301163870314;Alvaro Jose Rodrigues de Lima;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;883301163870314;Alvaro Jose Rodrigues de Lima
4877438997744133;Marcio Teixeira-Bastos;University of Münster, WWU MÜNSTER, Alemanha.;4877438997744133;Marcio Teixeira-Bastos
4093653182381054;Carla Maria Dal Sasso Freitas;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;4093653182381054;Carla Maria Dal Sasso Freitas
5632602851077460;Isis Didier Lins;Universidade Federal de Pernambuco, UFPE, Brasil.;5632602851077460;Isis Didier Lins
7954579511036422;Francisco dos Santos Rebelo;Faculdade de Arquitetura da Universidade Técnica de Lisboa, FA-UTL, Portugal.;2927011145636179;Francisco dos Santos Rebelo
6712094636172729;José Eduardo Pompeu;Universidade de São Paulo, USP, Brasil.;683836610965593;José Eduardo Pompeu
9576713124661835;Rossana Maria de Castro Andrade;Universidade Federal do Ceará, UFC, Brasil.;5641112041037627;Rossana Maria de Castro Andrade
1049090105081864;Noêmia Lazzareschi;Pontifícia Universidade Católica de São Paulo, PUC/SP, Brasil.;1049090105081864;Noêmia Lazzareschi
0260303520888425;Bruno Bogaz Zarpelão;Universidade Estadual de Londrina, UEL, Brasil.;260303520888425;Bruno Bogaz Zarpelão
4512074340599645;Umberto Celli Junior;Faculdade de Direito de Ribeirão Preto- USP, FDRP, Brasil.;4512074340599645;Umberto Celli Junior
2491891766759477;Carlos José Pereira de Lucena;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;2491891766759477;Carlos José Pereira de Lucena
1426401706315442;Otto Carlos Muniz Bandeira Duarte;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;6534637358360971;Otto Carlos Muniz Bandeira Duarte
7652960701727650;Reymard Savio Sampaio de Melo;Universidade Federal da Bahia, UFBA, Brasil.;7652960701727650;Reymard Savio Sampaio de Melo
2869923054936837;Luis Hernan Contreras Pinochet;Universidade Federal de São Paulo, UNIFESP, Brasil.;2869923054936837;Luis Hernan Contreras Pinochet
5485189907016634;Jorge Renato de Souza Verschoore Filho;Universidade do Vale do Rio dos Sinos, UNISINOS, Brasil.;5485189907016634;Jorge Renato de Souza Verschoore Filho
7302726381067992;Bernardo Machado David;IT University of Copenhagen, ITU, Dinamarca.;7302726381067992;Bernardo Machado David
3696299629938135;Miriam Christi Midori Oishi Nemoto;Universidade Federal de São Paulo, UNIFESP, Brasil.;3696299629938135;Miriam Christi Midori Oishi Nemoto
5486578243421803;Ricardo Augusto Rabelo Oliveira;Universidade Federal de Ouro Preto, UFOP, Brasil.;5486578243421803;Ricardo Augusto Rabelo Oliveira
7269686606912444;Marcelo Duduchi Feitosa;Centro Estadual de Educação Tecnológica Paula Souza, CEETEPS, Brasil.;8463651002688096;Marcelo Duduchi Feitosa
6874544707185541;Marcos Antonio Simplicio Junior;Universidade de São Paulo, USP, Brasil.;8587567074814594;Marcos A. Simplicio Jr.
4942609302112746;Bruno José Torres Fernandes;Universidade de Pernambuco, UPE, Brasil.;5941653866734201;Bruno José Torres Fernandes
3614256141054800;Jose Neuman de Souza;Universidade Federal do Ceará, UFC, Brasil.;6631267110894080;DE SOUZA, JOSÉ NEUMAN
3322255992735977;Joaquim Vinicius Carvalho Assunção;Universidade Federal de Santa Maria, UFSM, Brasil.;3322255992735977;Joaquim Vinicius Carvalho Assunção
1207757858897815;Lázaro Eduardo da Silva;Centro Federal de Educação Tecnológica de Minas Gerais, CEFET/MG, Brasil.;1207757858897815;Lázaro Eduardo da Silva
4161777289889227;Juarez Freitas;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;4161777289889227;Juarez Freitas
6720552935529976;Juliana Oliveira Domingues;Universidade de São Paulo, USP, Brasil.;6720552935529976;Juliana Oliveira Domingues
5326223719623265;Leonardo Lima Gomes;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;5326223719623265;Leonardo Lima Gomes
3725098495803766;Gilson Schwartz;Universidade de São Paulo, USP, Brasil.;6874544707185541;Gilson Schwartz
4641684220602580;Célio Vinicius Neves de Albuquerque;Universidade Federal Fluminense, UFF, Brasil.;4205779497458915;Célio Vinicius Neves Albuquerque
6177045546956476;Diogo Menezes Ferrazani Mattos;Universidade Federal Fluminense, UFF, Brasil.;4205779497458915;Diogo Menezes Ferrazani Mattos
2448703093928632;Debora Christina Muchaluat Saade;Universidade Federal Fluminense, UFF, Brasil.;4205779497458915;Débora Christina Muchaluat Saade
7060564895078069;Júlio Cesar Andrade de Abreu;Universidade Federal Fluminense, UFF, Brasil.;7060564895078069;Júlio Cesar Andrade de Abreu
4513485062469304;Rodrigo Flora Calili;PSR Consultoria, PSR, Brasil.;4513485062469304;Rodrigo Flora Calili
2912504494560823;Sílvia Beatriz Beger Uchôa;Universidade Federal de Alagoas, UFAL, Brasil.;2912504494560823;Sílvia Beatriz Beger Uchôa
7716805104151473;Carlos André Guimarães Ferraz;Universidade Federal de Pernambuco, UFPE, Brasil.;7716805104151473;Carlos André Guimarães Ferraz
4531178739960001;Carlos Eduardo Ferreira de Carvalho;Pontifícia Universidade Católica de São Paulo, PUC/SP, Brasil.;4531178739960001;Carlos Eduardo Ferreira de Carvalho
7647023564369066;Rogerio Antonio Casagrande;Universidade do Extremo Sul Catarinense, UNESC, Brasil.;7647023564369066;Rogerio Antonio Casagrande
0807511237795775;Alessandro Fabricio Garcia;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;1095304607841635;Alessandro Garcia
0721071524157651;Jerffeson Teixeira de Souza;Universidade Estadual do Ceará, UECE, Brasil.;9359546788802277;JERFFESON TEIXEIRA DE SOUZA
2323279755124770;Martín Augusto Gagliotti Vigil;Universidade Federal de Santa Catarina, UFSC, Brasil.;8730750961111658;Martin Augusto Gagliotti Vigil
2781747995973774;Diego Luis Kreutz;Universidade Federal do Amazonas, UFAM, Brasil.;2781747995973774;Diego Luis Kreutz
8792400749259477;Marco Aurelio Amaral Henriques;Universidade Estadual de Campinas, UNICAMP, Brasil.;8792400749259477;Marco Aurelio Amaral Henriques
1246085373474860;Katyusco de Farias Santos;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB, IFPB, Brasil.;1246085373474860;Katyusco de Farias Santos
4445790203781215;Luiz Eduardo Teixeira Brandão;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;4445790203781215;Luiz Eduardo Teixeira Brandão
0658814862350187;Ricardo Ratner Rochman;Fundação Getulio Vargas - SP, FGV-SP, Brasil.;658814862350187;Ricardo Ratner Rochman
9038113331816861;Ewerton Rodrigues Andrade;Fundação Universidade Federal de Rondônia, UNIR, Brasil.;9038113331816861;Ewerton Rodrigues Andrade
3321577431881283;Tales Cleber Pimenta;Universidade Federal de Itajubá, UNIFEI, Brasil.;272608028854633;Tales Cleber Pimenta
0638632787682079;Paulo Caetano da Silva;Universidade Salvador, UNIFACS, Brasil.;638632787682079;Paulo Caetano da Silva
0122916218414168;Roderval Marcelino;Universidade Federal de Santa Catarina, UFSC, Brasil.;122916218414168;Roderval Marcelino
8623512462352869;Antônio Marcos Alberti;Instituto Nacional de Telecomunicações, INATEL, Brasil.;8623512462352869;Antônio Marcos Alberti
5220976485878526;Luli Radfahrer;Universidade de São Paulo, USP, Brasil.;5220976485878526;Luli Radfahrer
2212288622038633;Patrícia Vilain;Universidade Federal de Santa Catarina, UFSC, Brasil.;2212288622038633;Patrícia Vilain
1058846722790485;Cinthia Obladen de Almendra Freitas;Pontifícia Universidade Católica do Paraná, PUC/PR, Brasil.;1058846722790485;Cinthia Obladen de Almendra Freitas
0120615995402345;Fabíola Gonçalves Pereira Greve;Universidade Federal da Bahia, UFBA, Brasil.;120615995402345;Fabíola Gonçalves Pereira Greve
4664874328682497;Gesiane Silveira Pereira;Universidade Vila Velha, UVV, Brasil.;3755692723547807;Gesiane Silveira Pereira
0494751833227700;Alvaro Machado Dias;Universidade Federal de São Paulo, UNIFESP, Brasil.;494751833227700;Alvaro Machado Dias
8321834215728086;Paula De Camargo Fiorini;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;8321834215728086;Paula De Camargo Fiorini
6123253784997703;Fernanda da Silva Momo;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;6123253784997703;Fernanda da Silva Momo
6392597835724138;Fabricia Carneiro Roos Frantz;Universidade Regional do Noroeste do Estado do Rio Grande do Sul, UNIJUI, Brasil.;3644027876437753;Fabricia Carneiro Roos Frantz
6136685270563354;Moacir Godinho Filho;Universidade Federal de São Carlos, UFSCAR, Brasil.;9062191157466610;Moacir Godinho Filho
4842733764531027;Fabiano Passuelo Hessel;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;4842733764531027;Fabiano Passuelo Hessel
7221869481508890;Filippe Coury Jabour Neto;Instituto Federal do Sudeste de Minas Gerais, IF SUDESTE MG, Brasil.;7221869481508890;Filippe Coury Jabour Neto
2880668102587861;Leonardo Oliveira Moreira;Universidade Federal do Ceará, UFC, Brasil.;2880668102587861;Leonardo Oliveira Moreira
7926838249921187;Marcelo Damasceno de Melo;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, IFRN, Brasil.;7926838249921187;Marcelo Damasceno de Melo
3322414202275652;Eduardo de Senzi Zancul;Universidade de São Paulo, USP, Brasil.;3322414202275652;Eduardo de Senzi Zancul
9858319665065036;Juliano Araujo Wickboldt;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;9858319665065036;Juliano Araujo Wickboldt
5103490322445619;Eduardo de Freitas Rocha Loures;Pontifícia Universidade Católica do Paraná, PUC/PR, Brasil.;5103490322445619;Eduardo de Freitas Rocha Loures
8470815792470938;Leonardo Elizeire Bremermann;Universidade Federal de Santa Catarina, UFSC, Brasil.;8730750961111658;Leonardo Elizeire Bremermann
6820830740393500;Vicente Ferreira de Lucena Junior;Universidade Federal do Amazonas, UFAM, Brasil.;6820830740393500;Vicente Ferreira de Lucena Junior
5572669840008569;Anderson Luis Szejka;Pontifícia Universidade Católica do Paraná, PUC/PR, Brasil.;5572669840008569;Anderson Luis Szejka
5422276244335274;Jorge Ferreira da Silva;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;7224163454715504;Jorge Ferreira da Silva
6301625161386664;Luciana Backes;Universidade La Salle - Canoas, UNILASALLE, Brasil.;5877338921329207;Luciana Backes
5877338921329207;Ana Margô Mantovani;Universidade La Salle - Canoas, UNILASALLE, Brasil.;5877338921329207;Ana Margô Mantovani
3402056676199307;Carlos Pernisa Júnior;Universidade Federal de Juiz de Fora, UFJF, Brasil.;3402056676199307;Carlos Pernisa Júnior
8100404916721779;Katia Augusta Maciel;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;8100404916721779;Katia Augusta Maciel
9933939386282163;Luís Carlos Petry;Pontifícia Universidade Católica de São Paulo, PUC/SP, Brasil.;9933939386282163;Luís Carlos Petry
2530535838251633;Érico Marcelo Hoff do Amaral;Universidade Federal do Pampa, UNIPAMPA, Brasil.;501764855693100;Érico Marcelo Hoff do Amaral
1736294295596552;Laura Graziela Figueiredo Fernandes Gomes;Universidade Federal de Santa Maria, UFSM, Brasil.;1736294295596552;Laura Graziela Figueiredo Fernandes Gomes
9716270626654261;Francisco Petrônio Alencar de Medeiros;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB, IFPB, Brasil.;9716270626654261;Francisco Petrônio Alencar de Medeiros
0683836610965593;Flávia Doná;Universidade Federal de São Paulo, UNIFESP, Brasil.;2468514648565776;Flavia Dona
0824508932634550;Elvis Terci Valera;Universidade de São Paulo, USP, Brasil.;824508932634550;Elvis Terci Valera
8576347873975306;Germano Bruno Afonso;Centro Universitário Internacional, UNINTER, Brasil.;8576347873975306;Germano Bruno Afonso
4448248613510170;Mônia Aparecida da Silva;Universidade Federal de São João Del-Rei, UFSJ, Brasil.;4448248613510170;Mônia Aparecida da Silva
1280835655867163;Eduardo da Silva Lopes;Universidade Estadual do Centro-Oeste, UNICENTRO, Brasil.;1280835655867163;Eduardo da Silva Lopes
7471848591836966;Alexandre Carvalho Silva;Instituto Federal Goiano - campus Morrinhos, IFGOIANO, Brasil.;7471848591836966;Alexandre Carvalho Silva
9801802525566177;Jose Aquiles Baesso Grimoni;Universidade de São Paulo, USP, Brasil.;9801802525566177;Jose Aquiles Baesso Grimoni
2141124649915751;Pasqualino Romano Magnavita;Universidade Federal da Bahia, UFBA, Brasil.;2141124649915751;Pasqualino Romano Magnavita
9627705064505983;Leonardo César Carvalho;Universidade Federal de Alfenas, UNIFAL/MG, Brasil.;9627705064505983;Leonardo César Carvalho
1790662929908503;Luciene Chagas de Oliveira;Universidade de Uberaba, UNIUBE, Brasil.;1790662929908503;Luciene Chagas de Oliveira
0695899382782312;Sergio Scheer;Universidade Federal do Paraná, UFPR, Brasil.;8615127367466231;Sergio Scheer
7390573927636069;Silvana Aparecida Borsetti Gregorio Vidotti;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;7390573927636069;Silvana Aparecida Borsetti Gregorio Vidotti
1611789402968312;Marcia Pasin;Universidade Federal de Santa Maria, UFSM, Brasil.;1611789402968312;Marcia Pasin
3270615314717988;Ricardo Mendes Leal Neto;Universidade de São Paulo, USP, Brasil.;3270615314717988;Ricardo Mendes Leal Neto
1728783224542391;Irla Bocianoski Rebelo;Centro Universitário UNIEURO, UNIEURO, Brasil.;1728783224542391;Irla Bocianoski Rebelo
2980425786626151;Raul Antonino Feijóo;Laboratório Nacional de Computação Científica, LNCC, Brasil.;2603863331633089;Raul Antonino Feijoó
0302161120707813;Cristina Jasbinschek Haguenauer;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;302161120707813;Cristina Jasbinschek Haguenauer
5194203867111923;Mercedes Rocío Gonzales Márquez;Universidade Estadual de Mato Grosso do Sul, UEMS, Brasil.;5194203867111923;Mercedes Rocío Gonzales Márquez
7546749502855942;Maicon Gouvea de Oliveira;Escola de Engenharia de São Carlos da Universidade de São Paulo, EESC-USP, Brasil.;7546749502855942;Maicon Gouvea de Oliveira
6602607106117942;Marcelo Anderson Bracht;Fundação Universidade Regional de Blumenau, FURB, Brasil.;6602607106117942;Marcelo Anderson Bracht
2993264661694458;Luciana Maria dos Reis;Universidade Federal de Alfenas, UNIFAL/MG, Brasil.;4852992975865513;Luciana Maria dos Reis
5340609373784793;Adriana Teresa Silva Santos;Universidade Federal de Alfenas, UNIFAL/MG, Brasil.;4852992975865513;Adriana Teresa Silva
6222978572011439;Arnaldo Aires Peixoto Junior;Centro Universitário Christus, UNICHRISTUS, Brasil.;6222978572011439;Arnaldo Aires Peixoto Junior
9169095482512290;Marilia Miranda Forte Gomes;Universidade de Brasília, UnB, Brasil.;9169095482512290;Marilia Miranda Forte Gomes
2563935738990997;Camila Palhares Teixeira;Universidade Estadual de Minas Gerais, UEMG, Brasil.;2563935738990997;Camila Palhares Teixeira
1829333800490851;Rosa Maria Esteves Moreira da Costa;Universidade do Estado do Rio de Janeiro, UERJ, Brasil.;7535348349141535;Rosa Maria Esteves Moreira da Costa
0048790978449306;Avanilde Kemczinski;Universidade do Estado de Santa Catarina, UDESC, Brasil.;48790978449306;Avanilde Kemczinski
9329438229733907;Manoel Ribeiro Filho;Universidade Federal do Sul e Sudeste do Pará, UNIFESSPA, Brasil.;9329438229733907;Manoel Ribeiro Filho
3447520409510736;Anderson Maciel;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;294302345865267;Anderson Maciel
1168989222280325;Antônio Carlos de Abreu Mól;Centro Universitário Carioca, UNICARIOCA, Brasil.;1168989222280325;Antônio Carlos de Abreu Mól
4210677630165565;Ana Paula Legey de Siqueira;Centro Universitário Carioca, UNICARIOCA, Brasil.;1168989222280325;SIQUEIRA, ANA PAULA LEGEY DE
8343393957854863;Adriano Anunciação Oliveira;Universidade Federal do Ceará, UFC, Brasil.;8343393957854863;Adriano Anunciação Oliveira
2631933490596587;Antonia Arisdélia Fonseca Matias Aguiar Feitosa;Universidade Federal da Paraíba, UFPB, Brasil.;2631933490596587;Antonia Arisdélia Fonseca Matias Aguiar Feitosa
8486882484125774;Paulo Victor Rodrigues de Carvalho;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;8486882484125774;Paulo Victor Rodrigues de Carvalho
9984314744370920;Laura de Sousa Gomes Veloso;Faculdades de Enfermagem Nova Esperança, FACENE, Brasil.;9984314744370920;Laura de Sousa Gomes Veloso
1158798915256133;Christus Menezes da Nobrega;Universidade Aberta do Brasil, UAB, Brasil.;727171902745709;Christus Menezes
2035754554780009;Nelci Adriana Cicuto Ferreira Rocha;Universidade Federal de São Carlos, UFSCAR, Brasil.;2278152516658626;Nelci Adriana Cicuto Ferreira Rocha
3262681213088048;Isabela Gasparini;Universidade do Estado de Santa Catarina, UDESC, Brasil.;2259041691301555;Isabela Gasparini
0155109382883894;Elizeu Batista Borloti;Universidade Federal do Espírito Santo, UFES, Brasil.;1726041421275880;Elizeu Batista Borloti
1726041421275880;Verônica Bender Haydu;Universidade Estadual de Londrina, UEL, Brasil.;1726041421275880;Verônica Bender Haydu
8964123297688432;Regina Borges de Araujo;Universidade Federal de São Carlos, UFSCAR, Brasil.;8964123297688432;Regina Borges de Araujo
5144730275745518;Fátima Nelsizeuma Sombra de Medeiros;Universidade Federal de São Paulo, UNIFESP, Brasil.;6069717038105786;Fátima N. Sombra de Medeiros
4437947315163588;Camila Torriani-Pasin;Universidade de São Paulo, USP, Brasil.;4437947315163588;Camila Torriani-Pasin
2081849934383112;Elizabel de Souza Ramalho Viana;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;3250319979361307;Elizabel de Souza Ramalho Viana
6553900966729412;Silvana Maria Blascovi de Assis;Universidade Presbiteriana Mackenzie, MACKENZIE, Brasil.;1678715490240349;Silvana Maria Blascovi de Assis
1973691273575100;Andromeda Goretti de Menezes Campos;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo, IFES, Brasil.;1973691273575100;Andromeda Goretti de Menezes Campos
7091513065379000;Renato da Veiga Guadagnin;Universidade Católica de Brasília, UCB/DF, Brasil.;9190489069187153;Renato Guadagnin
9190489069187153;Lourdes Mattos Brasil;Universidade de Brasília - Faculdade UnB-Gama, FGA, Brasil.;9190489069187153;Lourdes Mattos Brasil
8415486629956081;Edgar Silveira Franco;Universidade Federal de Goiás, UFG, Brasil.;8415486629956081;Edgar Silveira Franco
1166337759206783;Denise Azevedo Duarte Guimarães;Universidade Tuiuti do Paraná, UTP, Brasil.;1166337759206783;Denise Azevedo Duarte Guimarães
9998552952567661;Jairo Simao Santana Melo;Serviço Nacional de Aprendizagem Comercial - DF, SENAC/DF, Brasil.;9499042601643906;Jairo Simão Santana Melo
3010497094377497;Rafael Rieder;Universidade de Passo Fundo, UPF, Brasil.;3682660634268734;Rafael Rieder
4744515106232644;José Roberto Pereira Lauris;Universidade de São Paulo, USP, Brasil.;4744515106232644;José Roberto Pereira Lauris
9437079385922873;Ruth Caldeira de Melo;Universidade de São Paulo, USP, Brasil.;9437079385922873;Ruth Caldeira de Melo
3523652954816663;Eduardo Marques Arantes;Universidade Federal de Minas Gerais, UFMG, Brasil.;3523652954816663;Eduardo Marques Arantes
4760598240322592;João Vitor Gobis Verges;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul, IFRS, Brasil.;4760598240322592;João Vitor Gobis Verges
2445144539614697;Arlinda Cantero Dorsa;Universidade Católica Dom Bosco, UCDB, Brasil.;2445144539614697;Arlinda Cantero Dorsa
9337143918677200;Thais Helena Chaves de Castro;Universidade Federal do Amazonas, UFAM, Brasil.;5919189481858271;Thaís Helena Chaves de Castro
4921640978892287;Maria Guiomar Carneiro Tommasiello;Universidade Metodista de Piracicaba, UNIMEP, Brasil.;4921640978892287;Maria Guiomar Carneiro Tommasiello
8383022780236277;Heloisa Helena Oliveira Buarque de Hollanda;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;5029016161874169;Heloisa Buarque de Hollanda
0843342339328637;Stefânia Ordovás de Almeida;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;843342339328637;Stefânia Ordovás de Almeida
4922733960989917;Simone de Godoy Costa;Escola de Enfermagem de Ribeirão Preto da Universidade de São Paulo, EERP-USP, Brasil.;3321694448032184;Simone de Godoy
3895544925364119;Fabiana Caetano Martins Silva e Dutra;Universidade Federal do Triângulo Mineiro, UFTM, Brasil.;3895544925364119;Fabiana Caetano Martins Silva e Dutra
2487859882670844;Mauricio Capobianco Lopes;Fundação Universidade Regional de Blumenau, FURB, Brasil.;2487859882670844;Mauricio Capobianco Lopes
8918861344608187;Alexandre Amorim dos Reis;Universidade do Estado de Santa Catarina, UDESC, Brasil.;3381049256541106;Alexandre Amorim dos Reis
5666634758937148;Carlos Alberto Dainese;Universidade Federal de Ouro Preto, UFOP, Brasil.;5666634758937148;Carlos Alberto Dainese
1891722115880803;Samuel Barros de Medeiros Albuquerque;Universidade Federal de Sergipe, UFS, Brasil.;1891722115880803;Samuel Barros de Medeiros Albuquerque
1086580077384625;Elomar Christina Vieira Castilho Barilli;Fundação Oswaldo Cruz, FIOCRUZ, Brasil.;1086580077384625;Elomar Christina Vieira Castilho Barilli
0787409249587716;Fernando Amâncio Aragão;Universidade Estadual do Oeste do Paraná, UNIOESTE, Brasil.;9191367611165370;Fernando Amâncio Aragão
9942240121225139;Eduardo Todt;Universidade Federal do Paraná, UFPR, Brasil.;9942240121225139;Eduardo Todt
9945289519054859;Luis Carlos Erpen de Bona;Universidade Federal do Paraná, UFPR, Brasil.;9942240121225139;Luis Carlos Erpen de Bona
9693173807382512;Eduardo Setton Sampaio da Silveira;Universidade Federal de Alagoas, UFAL, Brasil.;8426984413248108;Eduardo Setton Sampaio da Silveira
4682380099012723;Luiz Landau;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;4682380099012723;Luiz Landau
6223538827801940;Liliana Maria Passerino;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;4181453950991454;Liliana Maria Passerino
1161317972489632;Roberto Aizik Tenenbaum;Universidade Federal de Santa Maria, UFSM, Brasil.;1161317972489632;Roberto Aizik Tenenbaum
5826842469212021;Juliana Maria Gazzola;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;5826842469212021;Juliana Maria Gazzola
8302663661351693;Hugo Leonardo Pereira Rufino;Instituto Federal do Triângulo Mineiro, IFTM, Brasil.;6566105969072228;Hugo Leonardo Pereira Rufino
2445165723239038;Fábio Gonçalves Teixeira;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;338978144201051;Fábio G. Teixeira
3335633004443074;Julio Guilherme Silva;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;3335633004443074;Julio Guilherme Silva
5035762125459415;Marcelo de Paiva Guimarães;Universidade Federal de São Paulo, UNIFESP, Brasil.;5035762125459415;Marcelo de Paiva Guimarães
8067391099670818;Silvana Corrêa Matheus;Universidade Federal de Santa Maria, UFSM, Brasil.;8067391099670818;Silvana Corrêa Matheus
6604415685816747;Luciana Auxiliadora de Paula Vasconcelos;Pontifícia Universidade Católica de Minas Gerais, PUC Minas, Brasil.;6604415685816747;Luciana Auxiliadora de Paula Vasconcelos
5813806316468531;Ester Liberato Pereira;Universidade Estadual de Montes Claros, UNIMONTES, Brasil.;5813806316468531;Ester Liberato Pereira
4903908392101557;Tatiana Aires Tavares;Universidade Federal de Pelotas, UFPEL, Brasil.;4903908392101557;Tatiana Aires Tavares
5005514832873485;Christian Haag Kristensen;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;5641377418587413;Christian Haag Kristensen
3564597309576489;Fernando Silva Parreiras;Universidade FUMEC, FUMEC, Brasil.;4835234239471713;Fernando Silva Parreiras
9962559130962213;Tereza Gonçalves Kirner;Universidade Federal de Itajubá, UNIFEI, Brasil.;1450824752280712;Tereza Gonçalves Kirner
0556025239906941;Heleno Murilo Campeão Vale;Innolution - Sistemas de Informática Ltda, Innolution, Brasil.;556025239906941;Heleno Murilo Campeão Vale
7511905330795162;Fernando Parra dos Anjos Lima;Instituto Federal de Educação Ciência e Tecnologia de Mato Grosso, IFMT, Brasil.;7511905330795162;Fernando Parra dos Anjos Lima
8243781392342839;Alcyr Alves de Oliveira;Universidade Federal de Ciências da Saúde de Porto Alegre, UFCSPA, Brasil.;8243781392342839;Alcyr Alves de Oliveira
8018788492846096;Ricardo Azambuja Silveira;Universidade Federal de Santa Catarina, UFSC, Brasil.;8018788492846096;Ricardo Azambuja Silveira
0970789513843822;Antonio Egidio Nardi;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;6290015172628054;Antonio Egidio Nardi
3876162551047333;Michel Barbosa de Araújo;Universidade de Pernambuco, UPE, Brasil.;3876162551047333;Michel Barbosa de Araújo
1050567032375329;Heloisa Helena Caovilla Malavasi Ganança;Universidade Federal de São Paulo, UNIFESP, Brasil.;1050567032375329;Heloisa Helena Caovilla Malavasi Ganança
0831776469482702;Fernando Freitas Ganança;Universidade Federal de São Paulo, UNIFESP, Brasil.;1050567032375329;Fernando Freitas Ganança
7356791944482896;Josevan Cerqueira Leal;Universidade de Brasília, UnB, Brasil.;7356791944482896;Josevan Cerqueira Leal
6486458354619269;Felipe Augusto dos Santos Mendes;Universidade de Brasília, UnB, Brasil.;7356791944482896;Felipe Augusto dos Santos Mendes
2162574207370950;Regina Célia Coelho;Universidade Federal de São Paulo, UNIFESP, Brasil.;2162574207370950;Regina Célia Coelho
1475439425044370;Régis Gemerasca Mestriner;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;1475439425044370;Régis Gemerasca Mestriner
3594954478523378;Bianca Simone Zeigelboim;Universidade Tuiuti do Paraná, UTP, Brasil.;3594954478523378;Bianca Simone Zeigelboim
1218783106447217;Giovanni Cordeiro Barroso;Universidade Federal do Ceará, UFC, Brasil.;6459410325573372;Giovanni Cordeiro Barroso
9924565440571557;Talita Dias da Silva;Universidade Cidade de São Paulo, UNICID, Brasil.;9924565440571557;Talita Dias da Silva
7483948147827075;Olavo de Faria Galvão;Universidade Federal do Pará, UFPA, Brasil.;7483948147827075;Olavo de Faria Galvão
3761585497791105;Teodiano Freire Bastos Filho;Universidade Federal do Espírito Santo, UFES, Brasil.;7140331839822423;BASTOS, TEODIANO
9745050077461951;Marcelo Marcio Soares;Universidade Federal de Pernambuco, UFPE, Brasil.;3252289006108114;Marcelo Marcio Soares
4566027531758636;Mauricio Pietrocola Pinto de Oliveira;Universidade de São Paulo, USP, Brasil.;4566027531758636;Mauricio Pietrocola Pinto de Oliveira
5919252907988514;Augusto Cesinando de Carvalho;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;5919252907988514;Augusto Cesinando de Carvalho
1042601440436041;Luciana Pucci Santos;Universidade Federal Rural do Rio de Janeiro, UFRRJ, Brasil.;1042601440436041;Luciana Pucci Santos
1517200038007947;Grace Kelly Melo de Almeida;CENTRO UNIVERSITÁRIO UNINASSAU ARACAJU, UNINASSAU, Brasil.;1517200038007947;Grace Kelly Melo de Almeida
5604471362272681;Kazuo Nishimoto;Universidade de São Paulo, USP, Brasil.;5604471362272681;Kazuo Nishimoto
