coordenador id;nome;afiliacao;ref id;ref nome
6825512654223870;Richard Demo Souza;Universidade Federal de Santa Catarina, UFSC, Brasil.;6825512654223870;Richard Demo Souza
8758395845049687;Daniel Fernandes Macedo;Universidade Federal de Minas Gerais, UFMG, Brasil.;8758395845049687;Daniel Fernandes Macedo
2039871642254009;Zattar;Universidade Federal de Mato Grosso, UFMT, Brasil.;2039871642254009;Zattar
5041048659000127;Waslon Terllizzie Araújo Lopes;Universidade Federal da Paraíba, UFPB, Brasil.;1934903225521860;Waslon Terllizzie Araújo Lopes
9858319665065036;Juliano Araujo Wickboldt;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;9858319665065036;Juliano Araujo Wickboldt
5464351563900900;Elias Procópio Duarte Júnior;Universidade Federal do Paraná, UFPR, Brasil.;8204869834246714;Elias P. Duarte Jr.
3342039322796173;Thamyris da Silva Evangelista;Universidade Federal do Sul e Sudeste do Pará, UNIFESSPA, Brasil.;3342039322796173;Thamyris da Silva Evangelista
2787725227134746;Marcelo Gonçalves Rubinstein;Universidade do Estado do Rio de Janeiro, UERJ, Brasil.;2787725227134746;Marcelo Gonçalves Rubinstein
1426401706315442;Otto Carlos Muniz Bandeira Duarte;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;2787725227134746;Otto Carlos Muniz Bandeira Duarte
51460077973814;Yona Lopes;Universidade Federal Fluminense, UFF, Brasil.;4205779497458915;Yona Lopes
4827519792214924;Moacyr Martucci Junior;Universidade de São Paulo, USP, Brasil.;4827519792214924;Moacyr Martucci Junior
9439858291700830;Angelo Perkusich;Universidade Federal de Campina Grande, UFCG, Brasil.;9200464668550566;PERKUSICH, ANGELO
268732896111424;Kleber Vieira Cardoso;Universidade Federal de Goiás, UFG, Brasil.;268732896111424;Kleber Vieira Cardoso
9683910365008491;Ari Timerman;Instituto Dante Pazzanese de Cardiologia, IDPC, Brasil.;3166552559200081;Ari Timerman
3776300004312848;Djamel Fawzi Hadj Sadok;Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, Brasil.;3776300004312848;Djamel Fawzi Hadj Sadok
350208006499503;Fátima de Lima Procópio Duarte Figueiredo;Pontifícia Universidade Católica de Minas Gerais, PUC Minas, Brasil.;350208006499503;Fátima de Lima Procópio Duarte Figueiredo
6475399824392517;Fabiano Brito dos Santos;Instituto Federal da Bahia, IFBA, Brasil.;6475399824392517;Fabiano Brito dos Santos
1991495643298837;Pedro Carlos de Assis Júnior;Universidade Estadual da Paraíba, UEPB, Brasil.;1991495643298837;Pedro Carlos de Assis Júnior
9745937989094036;Carmelo Jose Albanez Bastos Filho;Fundação de Amparo à Ciência e Tecnologia do Estado de Pernambuco, FACEPE, Brasil.;9745937989094036;Carmelo Jose Albanez Bastos Filho
739489284822297;Carlos Henrique Rodrigues de Oliveira;Fundação Centro de Pesquisa e Desenvolvimento em Telecomunicações, CPqD, Brasil.;739489284822297;Carlos Henrique Rodrigues de Oliveira
8347190422243353;Glauber Gomes de Oliveira Brante;Universidade Tecnológica Federal do Paraná, UTFPR, Brasil.;8347190422243353;Glauber Gomes de Oliveira Brante
4333596254925501;Daniel Costa Araújo;Centro Universitário Christus, UNICHRISTUS, Brasil.;4333596254925501;Daniel Costa Araújo
1028151705135221;Eduardo Coelho Cerqueira;Universidade do Vale do Rio dos Sinos, UNISINOS, Brasil.;1028151705135221;Eduardo Coelho Cerqueira
4578693731159389;José Antonio Apolinário Junior;Instituto Militar de Engenharia, IME, Brasil.;5556212442729541;José Antonio Apolinário Jr.
6070243976579939;Mateus Augusto Silva Santos;Ericsson Telecomunicações - Matriz, ERICSSON, Brasil.;6070243976579939;Mateus Augusto Silva Santos
2708354422178489;Danilo Ricardo Barbosa de Araújo;Universidade Federal Rural de Pernambuco, UFRPE, Brasil.;2708354422178489;Danilo Ricardo Barbosa de Araújo
2204147669620762;Gustavo Bittencourt Figueiredo;Universidade Federal da Bahia, UFBA, Brasil.;2204147669620762;Gustavo Bittencourt Figueiredo
8029022476354938;Marcio Andre Rodrigues Cavalcanti de Alencar;Universidade Federal de Sergipe, UFS, Brasil.;8029022476354938;Marcio Andre Rodrigues Cavalcanti de Alencar
6392597835724138;Fabricia Carneiro Roos Frantz;Universidade Regional do Noroeste do Estado do Rio Grande do Sul, UNIJUI, Brasil.;6392597835724138;Fabricia Carneiro Roos Frantz
6653688230110966;Fábio Paulo Basso;Universidade Federal do Pampa, UNIPAMPA, Brasil.;6653688230110966;Fábio Paulo Basso
